"order_id,customer_id,customer_unique_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_creation_date,review_answer_timestamp,customer_city,customer_state,order_item_count,product_count,seller_count,category_count,total_price,total_freight,review_score,total_payment,payment_installments,purchase_year,purchase_month,purchase_day,order_value,approval_delay_days,delivery_days,carrier_to_customer_days,delivery_delay_days,is_late_delivery,review_bucket,order_value_bucket"
"1fd1b3c4396fe3d19067623fca845f03,457aa02da26931909b20f4f92fe67229,41c9b35f67c54295f3dc8f3932596421,delivered,2018-04-17 12:05:48,2018-04-17 12:30:16,2018-04-18 14:08:41,2018-04-19 23:07:40,2018-04-27,2018-04-20 00:00:00,2018-04-26 01:27:31,itu,SP,1,1,1,1,299.0,9.28,5.0,308.28,6.0,2018,2018-04,Tuesday,308.28,0.01699074074074074,2.45962962962963,1.3742939814814814,-7.036342592592592,0,Good,High Value"
"5b9ec93a929c3ac36c58426030b286c7,feb218d83fec5edd15652761eecdabcc,ec1a46ef8409aca3b3f94b01e02d6582,delivered,2018-04-04 18:32:53,2018-04-04 18:48:34,2018-04-05 16:16:42,2018-04-09 22:41:55,2018-04-17,2018-04-10 00:00:00,2018-04-11 15:31:50,sao paulo,SP,1,1,1,1,105.0,9.09,5.0,114.09,1.0,2018,2018-04,Wednesday,114.09,0.010891203703703703,5.172939814814815,4.267511574074074,-7.054224537037037,0,Good,Mid-High"
"cf418da45661447c99c40a5786bca1a8,e652bcf352f049cd217fe85d968fba91,e17a413ea1edf0ffb51d36e82b13af18,delivered,2017-07-27 23:27:29,2017-07-27 23:35:19,2017-07-28 19:09:11,2017-08-02 18:23:29,2017-08-09,2017-08-03 00:00:00,2017-08-05 23:50:30,jundiai,SP,1,1,1,1,129.78,9.72,4.0,139.5,5.0,2017,2017-07,Thursday,139.5,0.005439814814814815,5.788888888888889,4.968263888888889,-6.233692129629629,0,Good,Mid-High"
"ee042330f80b0d87dd274c9f9b29a46b,4ba2b43f36c1164785d03d0bcd0f5f72,3a7cd7a84b2e29111bc2b3ce814d74a7,delivered,2017-03-28 14:10:41,2017-03-28 14:22:41,2017-03-29 16:32:43,2017-04-05 17:47:56,2017-04-19,2017-04-06 00:00:00,2017-04-10 21:15:56,niteroi,RJ,1,1,1,1,64.9,15.66,4.0,80.56,1.0,2017,2017-03,Tuesday,80.56,0.008333333333333333,8.150868055555556,7.052233796296297,-13.25837962962963,0,Good,Mid-Low"
"a1992473cf823780a4ce2235249ada82,73b498b492637e3ff6343c2c63bb5dd8,d95eb25776c0166da43320d9ef6b2bb1,delivered,2018-05-21 08:00:14,2018-05-21 08:17:59,2018-06-06 15:16:00,2018-06-08 22:52:06,2018-06-22,2018-06-09 00:00:00,2018-06-11 01:59:09,uberaba,MG,1,1,1,1,79.98,36.36,5.0,116.34,3.0,2018,2018-05,Monday,116.34,0.012326388888888888,18.619351851851853,2.316736111111111,-13.047152777777777,0,Good,Mid-High"
"0504c112cd5ef9650a65748c4dc380cb,e9bfa89152f63f9d38fd4dc978100ce0,dba4ad448aa28c20665f6e71ec2a54e0,delivered,2018-04-17 09:10:35,2018-04-17 09:31:22,2018-04-18 20:54:33,2018-05-09 22:44:37,2018-05-10,2018-05-10 00:00:00,2018-05-14 19:45:13,barra mansa,RJ,1,1,1,1,86.0,9.27,5.0,95.27,1.0,2018,2018-04,Tuesday,95.27,0.01443287037037037,22.565300925925925,21.076435185185186,-0.052349537037037035,0,Good,Mid-Low"
"199c3b00cc75bd2e16c40ac6447c673f,bab96faad3095a7d6a732267be6dde0d,5146be751c87984f443dab196ba5bd70,delivered,2017-11-03 13:30:33,2017-11-03 13:46:04,2017-11-07 00:09:17,2017-11-09 14:48:38,2017-11-30,2017-11-10 00:00:00,2017-11-11 00:12:24,sao paulo,SP,1,1,1,1,49.99,14.1,5.0,64.09,1.0,2017,2017-11,Friday,64.09,0.010775462962962962,6.054224537037037,2.610659722222222,-20.382893518518518,0,Good,Mid-Low"
"3f5a1c29c5881cc9902ed702efbdde45,61260c512475ab1d7519b332199e8c1d,7606dff35bbe8c1d4166e6d77d235a26,delivered,2017-09-10 19:10:22,2017-09-10 19:23:25,2017-09-15 21:27:38,2017-09-19 14:59:20,2017-09-21,2017-09-20 00:00:00,2017-09-21 08:09:53,sao paulo,SP,5,1,1,1,175.0,38.9,5.0,213.9,1.0,2017,2017-09,Sunday,213.9,0.0090625,8.825671296296296,3.730347222222222,-1.3754629629629629,0,Good,High Value"
"e006d85a5a918d5695190c08c923eadb,96af6b71842e0e34a30ae085cc2d47fa,4ea8b230f8a3483ba563358b381d641f,delivered,2018-03-06 14:15:52,2018-03-06 14:35:47,2018-03-08 12:08:24,2018-03-29 17:34:44,2018-03-27,2018-03-29 00:00:00,2018-04-02 18:45:17,salvador,BA,1,1,1,1,217.56,19.45,5.0,237.01,8.0,2018,2018-03,Tuesday,237.01,0.013831018518518519,23.13810185185185,21.22662037037037,2.7324537037037038,1,Good,High Value"
"264ab2016a5152e0d554f11fb4324d80,188ea0f9daa3db8d23f2b825ada26485,bd95ba9cb802446c00a3f490fc8980eb,delivered,2018-05-18 23:44:29,2018-05-22 08:33:53,2018-05-24 07:06:00,2018-06-13 19:58:20,2018-06-05,2018-06-09 00:00:00,2018-06-09 07:42:07,sao paulo,SP,1,1,1,1,59.99,14.51,3.0,74.5,1.0,2018,2018-05,Friday,74.5,3.367638888888889,25.84295138888889,20.536342592592593,8.832175925925926,1,Neutral,Mid-Low"
"b7ea644dd20e7c8cd6d08bddfb090a6c,590ee94085c0e61b7300c66a8e2cacfa,fb8b66219808090a349470966f874266,delivered,2018-02-23 11:25:36,2018-02-23 18:20:22,2018-02-26 22:46:46,2018-02-28 14:03:22,2018-03-23,2018-03-01 00:00:00,2018-03-02 15:54:55,guaruja,SP,1,1,1,1,199.4,9.14,4.0,208.54,1.0,2018,2018-02,Friday,208.54000000000002,0.28803240740740743,5.1095601851851855,1.6365277777777778,-22.414328703703703,0,Good,High Value"
"9a4a6043b37a47e2c964bbc055f2e837,0c6d59647f04b19897e2fd48ae191f27,7be167d08449c66080dc4038459a4161,delivered,2018-02-10 18:52:05,2018-02-15 03:50:48,2018-02-15 19:17:07,2018-02-21 14:55:10,2018-03-13,2018-02-22 00:00:00,2018-02-22 19:08:28,ipatinga,MG,1,1,1,1,59.9,17.99,5.0,77.89,1.0,2018,2018-02,Saturday,77.89,4.374108796296296,10.835474537037037,5.818090277777777,-19.378356481481482,0,Good,Mid-Low"
"6d9ae94dabe435d638bfc80834e79b4a,5a1fb4a5f5bbc3c9df401e607b0f1ddc,35c0a8204594e54ed2d25806815f352a,delivered,2018-01-24 11:40:18,2018-01-24 15:08:07,2018-01-26 14:12:34,2018-02-02 14:35:10,2018-02-16,2018-02-03 00:00:00,2018-02-06 00:28:31,ponte nova,MG,2,1,1,1,199.8,28.86,3.0,228.66,6.0,2018,2018-01,Wednesday,228.66000000000003,0.14431712962962964,9.121435185185184,7.015694444444445,-13.39224537037037,0,Neutral,High Value"
"f87f3a5e91df877dc36b65fb69ff2465,c13b88bfce55305a9240404088bd6a46,d6bc315c133be9c0a334b96002b4c1c1,unavailable,2018-07-30 21:49:41,2018-07-30 22:24:21,,,2018-08-10,2018-08-12 00:00:00,2018-08-12 21:04:29,campinas,SP,0,0,0,0,0.0,0.0,1.0,52.73,1.0,2018,2018-07,Monday,0.0,0.024074074074074074,,,,0,Bad,Low Value"
"4af6ca2a69957cdc073ddf26d1900ddb,096ecce73f38110822bb4a4bd9341e37,0ad7cb4f48f2a2cf5080e3c19c7cf98c,delivered,2018-05-25 16:55:13,2018-05-25 17:12:09,2018-05-29 12:19:00,2018-06-01 13:11:29,2018-06-25,2018-06-02 00:00:00,2018-06-02 19:25:19,pindamonhangaba,SP,1,1,1,1,53.9,14.47,5.0,68.37,6.0,2018,2018-05,Friday,68.37,0.01175925925925926,6.84462962962963,3.036446759259259,-23.450358796296296,0,Good,Mid-Low"
"de3a93f2df895a8b77a7e947b56a1af5,f377c1f04f510f90145bb4e57e2aeebe,0f7e16b012929c00a24feecdaad60f20,delivered,2017-11-13 15:51:38,2017-11-13 16:10:45,2017-11-14 18:14:53,2017-11-22 20:41:23,2017-12-04,2017-11-23 00:00:00,2017-11-23 14:31:19,rio de janeiro,RJ,1,1,1,1,40.0,15.1,5.0,55.1,1.0,2017,2017-11,Monday,55.1,0.013275462962962963,9.201215277777777,8.10173611111111,-11.137928240740742,0,Good,Low Value"
"0667371275636232a05d55f2a8eada60,79e4ac5ef12e80fa1a850417b9c2156a,948fa07f624daa357bdb33c808586c50,delivered,2018-07-08 12:06:00,2018-07-08 12:25:22,2018-07-10 15:27:00,2018-07-24 00:32:19,2018-07-31,2018-07-25 00:00:00,2018-07-26 22:35:57,luziania,GO,1,1,1,1,27.9,18.3,4.0,46.2,2.0,2018,2018-07,Sunday,46.2,0.013449074074074073,15.518275462962963,13.378692129629629,-6.9775578703703705,0,Good,Low Value"
"dafb5cbb5a0e7ff890bd9f8db676b51b,9ccb1a83b45a82fde633de4af9fbd099,cce18bd6ca96ab03292bd397339b2385,delivered,2018-02-27 17:32:19,2018-02-28 10:29:48,2018-02-28 22:09:11,2018-03-19 20:52:36,2018-03-23,2018-03-20 00:00:00,2018-04-01 17:04:56,vitoria da conquista,BA,1,1,1,1,95.49,19.91,3.0,115.4,1.0,2018,2018-02,Tuesday,115.39999999999999,0.7065856481481482,20.139085648148146,18.94681712962963,-3.130138888888889,0,Neutral,Mid-High"
"246ed527fc17d711f0b578e0bd407257,08fa82297b802757b9b02ced94f8a9e3,e41b91e110b3f72d6bd2f4f7f055b666,delivered,2018-06-06 19:39:13,2018-06-06 19:54:48,2018-06-26 15:47:00,2018-06-30 13:05:59,2018-08-08,2018-07-01 00:00:00,2018-07-03 18:18:21,rio de janeiro,RJ,1,1,1,1,199.98,62.69,5.0,262.67,5.0,2018,2018-06,Wednesday,262.66999999999996,0.010821759259259258,23.726921296296297,3.8881828703703705,-38.45417824074074,0,Good,High Value"
"3b8b089bc022c76fdc8a31a7db000bb0,3afe0ffbdcb5358c7a908b96ac0b4d6d,c6877f663ae99ba628ad49608f85309b,delivered,2018-04-20 23:36:29,2018-04-24 19:05:10,2018-04-25 13:59:00,2018-05-07 20:58:50,2018-05-29,2018-05-08 00:00:00,2018-05-11 02:30:28,rio de janeiro,RJ,1,1,1,1,49.99,15.23,3.0,65.22,1.0,2018,2018-04,Friday,65.22,3.811585648148148,16.890520833333333,12.291550925925925,-21.125810185185184,0,Neutral,Mid-Low"
"e8f9c3d144b4f81b7250b660737b1256,9945b9b12c55447613e1cb11e21eb4e6,a0defeb4e8b47e1db2149cbe93d68609,delivered,2018-05-18 19:40:27,2018-05-18 19:55:33,2018-05-22 13:10:00,2018-05-23 13:42:11,2018-05-30,2018-05-24 00:00:00,2018-05-24 20:14:40,campinas,SP,1,1,1,1,54.9,11.15,4.0,66.05,4.0,2018,2018-05,Friday,66.05,0.010486111111111111,4.751203703703704,1.022349537037037,-6.429039351851852,0,Good,Mid-Low"
"ece8853f47b1069c213415c8b64ad6b3,e00efa08727aeec3f33c4c59e8cd6633,6ca6ba9784c299b15a7ffdda7bae2927,delivered,2017-11-18 14:27:34,2017-11-18 14:35:27,2017-11-20 17:57:15,2017-11-25 12:12:19,2017-12-12,2017-11-26 00:00:00,2017-11-27 10:43:08,curitiba,PR,4,2,2,1,664.4,86.09,1.0,750.49,7.0,2017,2017-11,Saturday,750.49,0.005474537037037037,6.906076388888889,4.760462962962963,-16.491446759259258,0,Bad,High Value"
"b11fba7d4e0cad817d24e2c77032fa0a,d9916b700aca9e5f6b62ae0b61d90f46,9bd5f2d4a5f2bcef49c69b884b784eb0,delivered,2017-07-19 11:42:11,2017-07-20 02:25:55,2017-07-21 15:22:51,2017-08-02 18:33:45,2017-08-10,2017-08-03 00:00:00,2017-08-06 14:35:13,rio de janeiro,RJ,1,1,1,1,29.9,14.1,1.0,44.0,1.0,2017,2017-07,Wednesday,44.0,0.6137037037037038,14.285810185185186,12.132569444444444,-7.2265625,0,Bad,Low Value"
"d12c3951e6642988af6886426a27cf1d,1b5d94c383719290f813751e9253d6e3,7c23003f6d2ea71546bfa83ef23c63ab,delivered,2018-06-21 15:00:50,2018-06-21 15:17:50,2018-06-26 15:01:00,2018-07-06 13:23:46,2018-07-20,2018-07-07 00:00:00,2018-07-10 14:38:19,feira de santana,BA,1,1,1,1,289.9,38.94,5.0,328.84,6.0,2018,2018-06,Thursday,328.84,0.011805555555555555,14.932592592592593,9.932476851851852,-13.441828703703704,0,Good,High Value"
"e0e2d0124d957b3ee9272b673f7e6e2d,9cd9908817c0c07c4de221e72a128838,3722dfb5869de8db3dec5a7094dd9ad6,delivered,2018-01-28 11:18:09,2018-01-28 11:30:22,2018-01-29 21:12:36,2018-02-14 18:26:42,2018-02-21,2018-02-15 00:00:00,2018-02-26 14:00:36,catanduva,SP,1,1,1,1,84.99,12.93,2.0,97.92,5.0,2018,2018-01,Sunday,97.91999999999999,0.008483796296296297,17.297604166666666,15.884791666666667,-6.231458333333333,0,Bad,Mid-Low"
"95f55726bc4e323e44e57778ca84c0b5,fb5cd7daf353a08b6910dcf42312dbc5,8e5611044eee2a2bc452010de22fa131,delivered,2018-04-11 11:29:40,2018-04-12 05:11:25,2018-04-13 19:44:43,2018-04-23 17:29:33,2018-05-15,2018-04-24 00:00:00,2018-04-24 21:13:27,ribeirao das neves,MG,1,1,1,1,215.0,22.59,5.0,237.59,1.0,2018,2018-04,Wednesday,237.59,0.7373263888888889,12.249918981481482,9.90613425925926,-21.271145833333332,0,Good,High Value"
"72ef7195413663ba7dbe40abbdf02617,c2fde72b6ea882174c3b30c61bd65ebd,d19dc878423f423680ad50ae40a68a64,delivered,2017-04-12 18:02:52,2017-04-12 18:15:09,2017-04-17 14:47:12,2017-04-20 12:36:55,2017-05-04,2017-04-21 00:00:00,2017-04-24 12:38:14,candido mota,SP,1,1,1,1,57.9,11.8,4.0,69.7,2.0,2017,2017-04,Wednesday,69.7,0.008530092592592593,7.773645833333333,2.909525462962963,-13.474363425925926,0,Good,Mid-Low"
"2c90ec9da45501ac02b58fa6fb8deedc,bc448306c9b538a38ded1022413353f2,0a5fa700fbc77dca1f32c3a696a8f8e2,delivered,2018-03-15 15:19:05,2018-03-15 15:35:28,2018-03-16 19:52:01,2018-03-21 19:47:36,2018-04-04,2018-03-22 00:00:00,2018-03-23 12:34:01,belo horizonte,MG,1,1,1,1,47.49,19.32,4.0,66.81,1.0,2018,2018-03,Thursday,66.81,0.011377314814814814,6.186469907407408,4.996932870370371,-13.175277777777778,0,Good,Mid-Low"
"73e019fdcb05a01a6a7200bce40ef5f6,9d2b23ea4db320cc61d79113c8062f0f,20c36ca8e043dd37bd89149ebdcaebcb,delivered,2017-12-03 17:39:48,2017-12-05 17:37:25,2017-12-07 18:29:13,2017-12-16 01:37:10,2018-01-03,2017-12-16 00:00:00,2017-12-17 09:07:30,vitoria da conquista,BA,1,1,1,1,28.99,16.79,1.0,45.78,4.0,2017,2017-12,Sunday,45.78,1.9983449074074073,12.33150462962963,8.2971875,-17.93252314814815,0,Bad,Low Value"
"e0889e0656d981add4b6c940b595193a,5c70d6e3e98eb5c6f7dcbea674e6f836,83bcfeb972ccaa57c18425b7e67ff5b5,delivered,2018-08-13 16:15:03,2018-08-13 16:25:18,2018-08-14 15:02:00,2018-08-15 11:18:46,2018-08-16,2018-08-16 00:00:00,2018-08-16 23:54:51,sao paulo,SP,1,1,1,1,69.99,9.24,5.0,79.23,1.0,2018,2018-08,Monday,79.22999999999999,0.007118055555555555,1.7942476851851852,0.8449768518518519,-0.5286342592592592,0,Good,Mid-Low"
"3b242b46f74b79a1db39d117260d115a,a67e506cd165ac11715865f5cc5cd5bf,49abdbe89c6f1b17c352750333156621,delivered,2018-05-01 10:54:06,2018-05-01 11:17:25,2018-05-02 15:34:00,2018-05-03 17:04:33,2018-05-14,2018-05-04 00:00:00,2018-05-06 21:51:00,guarulhos,SP,1,1,1,1,159.9,13.02,5.0,172.92,2.0,2018,2018-05,Tuesday,172.92000000000002,0.01619212962962963,2.2572569444444444,1.0628819444444444,-10.288506944444444,0,Good,Mid-High"
"3c01e6d17f8090499836aa8841c2c587,f4a2e155eff15f4fd20947ab24b86cc1,30260bec6bfe6eacffa19e1ae6b7adbd,delivered,2017-03-29 11:10:35,2017-03-29 11:22:31,2017-03-30 16:34:36,2017-04-05 13:38:00,2017-05-04,2017-04-06 00:00:00,2017-04-07 18:05:07,sete lagoas,MG,1,1,1,1,49.9,14.52,5.0,64.42,6.0,2017,2017-03,Wednesday,64.42,0.008287037037037037,7.102372685185185,5.877361111111111,-28.431944444444444,0,Good,Mid-Low"
"1175cf55b833823e2478956d6bb6e43c,6d0c650bd30f4160b84c3634dd05b509,93ed83850b569c655375e8a8433a17d8,delivered,2017-06-23 07:15:39,2017-06-23 07:25:15,2017-06-27 17:04:03,2017-07-04 15:51:59,2017-07-18,2017-07-05 00:00:00,2017-07-06 11:21:07,marilia,SP,1,1,1,1,49.7,16.11,5.0,65.81,6.0,2017,2017-06,Friday,65.81,0.006666666666666667,11.358564814814814,6.949953703703704,-13.338900462962963,0,Good,Mid-Low"
"a7c17d3f5f5c9612a2bc81be1aadcdeb,641ab097b6b9e0e84304f759f2b6f78e,17f4da5698e587db8e94689e236e3335,delivered,2018-02-21 14:55:39,2018-02-21 15:10:25,2018-02-26 17:17:22,2018-03-02 19:41:49,2018-03-28,2018-03-03 00:00:00,2018-03-04 20:18:00,sao bernardo do campo,SP,1,1,1,1,49.9,13.37,4.0,63.27,1.0,2018,2018-02,Wednesday,63.269999999999996,0.01025462962962963,9.198726851851852,4.1003125,-25.179293981481482,0,Good,Mid-Low"
"d6e7d19f0fe4b6df00f3e0389d859e44,017c416d7047f02aea089e0ce017e7bb,9f8644a89f967bee539feb9fc64a43c2,delivered,2017-11-13 22:31:33,2017-11-13 22:50:38,2017-11-29 13:41:42,2017-11-30 17:42:00,2017-11-28,2017-11-30 00:00:00,2017-12-01 13:48:30,rio grande da serra,SP,1,1,1,1,140.9,9.8,4.0,150.7,1.0,2017,2017-11,Monday,150.70000000000002,0.013252314814814814,16.79892361111111,1.166875,2.7375,1,Good,Mid-High"
"ee5f9143bf6915bc96a42c0034fd46ca,0f5f122c8655a2a18a653ffb083cc15a,a2aeed8a726068866ec77d0288de2e2b,delivered,2017-12-12 16:07:26,2017-12-13 02:50:56,2017-12-14 22:35:14,2017-12-15 21:09:25,2018-01-02,2017-12-16 00:00:00,2017-12-17 15:26:37,barueri,SP,1,1,1,1,75.0,13.08,5.0,88.08,1.0,2017,2017-12,Tuesday,88.08,0.446875,3.2097106481481483,0.9404050925925926,-17.118460648148147,0,Good,Mid-Low"
"b353cc5afe48891188abd0ccadf3f543,d82edc41fd969ca260ae3c45ca700ca9,93303249f949b7cf03fec7605ca3219a,delivered,2018-08-19 19:30:26,2018-08-20 12:55:35,2018-08-20 20:03:00,2018-08-21 17:14:38,2018-08-23,2018-08-22 00:00:00,2018-08-22 14:47:58,sao paulo,SP,1,1,1,1,33.9,8.4,5.0,42.3,4.0,2018,2018-08,Sunday,42.3,0.7257986111111111,1.9056944444444444,0.8830787037037037,-1.2815046296296295,0,Good,Low Value"
"8e8937ffd86b20780f8c9ee7bc09357b,d9ae100eb9db1a0209ec7bdb182e743e,7e3c0c5efe033210eb6cc4481a865593,delivered,2017-10-22 12:44:15,2017-10-22 12:56:31,2017-10-23 19:29:57,2017-10-24 17:27:53,2017-11-03,2017-10-25 00:00:00,2017-10-25 20:28:30,salto,SP,1,1,1,1,79.9,7.81,5.0,87.71,3.0,2017,2017-10,Sunday,87.71000000000001,0.008518518518518519,2.1969675925925927,0.9152314814814815,-9.27230324074074,0,Good,Mid-Low"
"1a0da2935bfb1baa0def0327be1a7563,5d9b63267a7c9e53f6cabd2a9a0bb708,0ae0a5af2c330de902fb04c10454ba81,delivered,2017-11-24 16:32:06,2017-11-25 03:52:48,2017-11-27 17:22:05,2017-12-20 01:19:12,2017-12-26,2017-12-20 00:00:00,2018-01-23 16:54:49,cuiaba,MT,1,1,1,1,149.99,57.28,5.0,207.27,1.0,2017,2017-11,Friday,207.27,0.47270833333333334,25.366041666666668,22.33133101851852,-5.945,0,Good,High Value"
"d34eb5c929ae5f0d803924b567328c56,40941c77d00d4111644b0356f08bb7df,1592afd17b2f35f2cd7c93c1144923db,delivered,2017-09-02 20:57:55,2017-09-02 21:05:25,2017-09-04 19:33:54,2017-09-16 16:12:08,2017-09-25,2017-09-17 00:00:00,2017-09-18 21:19:05,marechal candido rondon,PR,1,1,1,1,79.08,17.8,3.0,96.88,3.0,2017,2017-09,Saturday,96.88,0.005208333333333333,13.801539351851853,11.859884259259259,-8.324907407407407,0,Neutral,Mid-Low"
"0188ca1fe398161f0f310fec985ac155,c2b33cff8fe4c4d8eb300547e5e5208e,98d609d0160c8510c762a70ca0ed4c8e,delivered,2018-06-28 10:56:25,2018-06-30 02:52:29,2018-07-03 11:06:00,2018-07-06 20:58:34,2018-07-19,2018-07-07 00:00:00,2018-07-10 21:59:29,boituva,SP,1,1,1,1,66.0,43.4,5.0,109.4,1.0,2018,2018-06,Thursday,109.4,1.6639351851851851,8.418159722222223,3.4115046296296296,-12.12599537037037,0,Good,Mid-High"
"97868e4c884bc85f4501ae0a66181cc9,eaa701838126e86dd60ee4e44d274f21,49e2898004d3cd359ad935ad142145ca,delivered,2018-01-28 11:29:33,2018-01-28 12:00:24,2018-01-29 19:11:59,2018-02-05 17:04:07,2018-02-20,2018-02-06 00:00:00,2018-02-06 20:54:37,itajuba,MG,1,1,1,1,149.0,23.84,5.0,172.84,2.0,2018,2018-01,Sunday,172.84,0.021423611111111112,8.232337962962964,6.911203703703704,-14.28880787037037,0,Good,Mid-High"
"3859aef969659dcc5439967f8ffbbc07,8210d3d4c6ffbe4d7cbe7aa1f0e73f00,7ad7f6b3f1e1b843fc5b9a5713ac895a,unavailable,2017-07-12 08:13:51,2017-07-13 07:23:36,,,2017-08-03,2017-08-06 00:00:00,2017-08-07 11:06:11,volta redonda,RJ,0,0,0,0,0.0,0.0,1.0,114.95,3.0,2017,2017-07,Wednesday,0.0,0.9651041666666667,,,,0,Bad,Low Value"
"0dac27d443a138000f35bd9137ecd1fc,c50d3c4249e1bd0372df487ad95d8264,59577fd29271cf08939a80cda966158e,delivered,2018-01-11 22:48:59,2018-01-13 04:55:05,2018-01-17 19:28:55,2018-02-01 00:04:21,2018-02-08,2018-02-02 00:00:00,2018-02-05 02:00:19,rio de janeiro,RJ,1,1,1,1,139.99,21.47,4.0,161.46,1.0,2018,2018-01,Thursday,161.46,1.254236111111111,20.052337962962962,14.191273148148149,-6.996979166666667,0,Good,Mid-High"
"c7ef8d3455831ad845d815c8cd993e5c,fb7dd7ca7d57137b5a9f81172c6032f2,22666bd9b44ab0942cdfde8bc08ba6e8,delivered,2018-04-16 13:47:15,2018-04-18 06:51:22,2018-04-19 21:24:31,2018-04-20 22:20:39,2018-05-02,2018-04-21 00:00:00,2018-04-24 01:36:56,santo andre,SP,1,1,1,1,55.0,8.88,5.0,63.88,1.0,2018,2018-04,Monday,63.88,1.7111921296296295,4.356527777777778,1.0389814814814815,-11.068993055555556,0,Good,Mid-Low"
"fc0da037889e24475a640dc6ef3c32d0,bc1da7d14aaf6f4d7f7f8ab57c507814,6f6392e6bf5bf493a57ead6d598b30f2,delivered,2018-04-27 21:52:33,2018-04-27 22:10:51,2018-05-02 12:26:00,2018-05-11 20:11:52,2018-05-23,2018-05-12 00:00:00,2018-05-13 00:20:07,francisco morato,SP,1,1,1,1,116.9,13.26,4.0,130.16,4.0,2018,2018-04,Friday,130.16,0.012708333333333334,13.930081018518518,9.323518518518519,-11.158425925925926,0,Good,Mid-High"
"a1ad76f125118edcc2ba7035e9a59c7c,65d9f34a0361382394c7ede678879c0b,dc7329494bcf58a353c1fece65a73aef,delivered,2018-08-06 09:45:21,2018-08-06 16:44:27,2018-08-08 13:21:00,2018-08-13 21:14:33,2018-08-17,2018-08-14 00:00:00,2018-08-17 09:42:54,belo horizonte,MG,1,1,1,1,574.0,47.88,5.0,310.94,1.0,2018,2018-08,Monday,621.88,0.29104166666666664,7.478611111111111,5.328854166666667,-3.114895833333333,0,Good,High Value"
"701f27990d1bec0c6210837db886ab90,898d30a29933c1c06832758b046109fe,34ec81fe33acfaad236928fe83fe87f6,delivered,2018-06-27 10:16:22,2018-06-27 11:06:50,2018-06-27 11:42:00,2018-06-28 17:51:42,2018-07-12,2018-06-29 00:00:00,2018-07-01 21:30:27,sao paulo,SP,1,1,1,1,27.9,7.94,4.0,35.84,1.0,2018,2018-06,Wednesday,35.839999999999996,0.0350462962962963,1.3162037037037038,1.256736111111111,-13.25576388888889,0,Good,Low Value"
"7e6a1834b0545ebda67a051d04ef8ca9,0cea363db5a2d424a276ed967b12b062,765f221989ff852ef0101e145946ad2a,processing,2018-01-09 23:52:18,2018-01-10 10:31:51,,,2018-02-01,2018-02-03 00:00:00,2018-02-03 03:12:48,sao paulo,SP,1,1,1,1,109.9,13.79,1.0,123.69,2.0,2018,2018-01,Tuesday,123.69,0.4441319444444444,,,,0,Bad,Mid-High"
"f365676962cc8bacbfc7a5067e1adb7d,1876a6381923fdefb70429e15e08a078,1a52e558853b943a04c7ff6285d6d328,delivered,2017-12-06 15:00:09,2017-12-06 15:12:05,2017-12-08 17:38:43,2017-12-21 17:32:53,2018-01-10,2017-12-22 00:00:00,2017-12-26 00:15:19,campos dos goytacazes,RJ,1,1,1,1,33.99,16.11,3.0,50.1,3.0,2017,2017-12,Wednesday,50.1,0.008287037037037037,15.106064814814815,12.995949074074074,-19.26883101851852,0,Neutral,Low Value"
"fa511a915dea9b19df81ec0424400176,aee6a4b7dd37206736642224fba0de6e,017c477c81dd0f10726f7828f0475c0e,delivered,2018-04-17 10:23:24,2018-04-17 10:35:27,2018-04-17 19:22:07,2018-04-23 10:48:52,2018-05-10,2018-04-24 00:00:00,2018-04-24 16:00:14,campinas,SP,1,1,1,1,51.0,15.24,5.0,66.24,6.0,2018,2018-04,Tuesday,66.24,0.008368055555555556,6.017685185185186,5.643576388888889,-16.54939814814815,0,Good,Mid-Low"
"57ffea3f7ad916af235cdde3811edb6f,3612f0bb7c0079715d6202d9a84cbcfd,1bf6765c243d6039297f4f49948e53ad,delivered,2018-01-03 14:26:16,2018-01-05 09:57:23,2018-01-05 22:24:52,2018-01-15 16:12:28,2018-01-29,2018-01-16 00:00:00,2018-01-16 19:41:38,itajuba,MG,1,1,1,1,259.98,34.52,4.0,294.5,4.0,2018,2018-01,Wednesday,294.5,1.813275462962963,12.07375,9.741388888888888,-13.324675925925925,0,Good,High Value"
"b9112b92cb06978082fbe1e5576ad73b,8c540cac10a36db391022e23199e0c90,a6a71648e15343e9fad7965e87780ab3,shipped,2018-07-10 00:36:34,2018-07-10 00:50:24,2018-07-11 12:16:00,,2018-07-19,2018-07-21 00:00:00,2018-09-13 21:23:39,diadema,SP,1,1,1,1,18.5,7.39,5.0,25.89,1.0,2018,2018-07,Tuesday,25.89,0.009606481481481481,,,,0,Good,Low Value"
"12218ebbacef18ed517a437b562c7d7d,d811129fc9b1b47d31159cd43308804c,d0e4e0e239cb399f459a952e8b4ffbc9,delivered,2018-05-11 22:47:30,2018-05-11 23:11:10,2018-05-14 09:05:00,2018-05-15 14:21:44,2018-05-23,2018-05-16 00:00:00,2018-05-16 18:27:52,porto alegre,RS,1,1,1,0,49.9,9.26,5.0,59.16,1.0,2018,2018-05,Friday,59.16,0.016435185185185185,3.6487731481481482,1.2199537037037036,-7.401574074074074,0,Good,Low Value"
